Fecha,Adj Close
03/05/2024,64.42485046
06/05/2024,63.45605087
07/05/2024,61.22782516
08/05/2024,62.74882889
09/05/2024,64.28921509
10/05/2024,64.39578247
13/05/2024,64.41516113
14/05/2024,63.97919846
15/05/2024,64.37640381
16/05/2024,66.25585938
17/05/2024,66.83715057
20/05/2024,66.64338684
21/05/2024,65.48082733
22/05/2024,65.31613922
23/05/2024,64.90924835
24/05/2024,62.85539246
27/05/2024,63.1557312
28/05/2024,62.80696487
29/05/2024,63.68856049
30/05/2024,63.44636536
31/05/2024,66.72089386
03/06/2024,62.30318451
04/06/2024,65.63583374
05/06/2024,66.18804932
06/06/2024,66.57556915
07/06/2024,63.67887878
10/06/2024,61.52814865
11/06/2024,61.1309433
12/06/2024,61.98348236
13/06/2024,61.05344391
14/06/2024,60.70467758
17/06/2024,59.8521347
18/06/2024,60.42372131
19/06/2024,61.76066208
20/06/2024,60.51091385
21/06/2024,60.10402298
24/06/2024,60.30746841
25/06/2024,60.02651596
26/06/2024,59.29023743
27/06/2024,59.11585236
28/06/2024,57.77891159
01/07/2024,59.00928497
02/07/2024,58.37957001
03/07/2024,60.17184067
04/07/2024,59.77463531
05/07/2024,61.70252991
08/07/2024,61.53783798
09/07/2024,63.48511505
10/07/2024,64.77361298
11/07/2024,64.26983643
12/07/2024,65.14175415
15/07/2024,63.09759521
16/07/2024,62.99102402
17/07/2024,61.30532837
18/07/2024,59.33867264
19/07/2024,58.76708603
22/07/2024,59.97808075
23/07/2024,59.9974556
24/07/2024,58.31175232
25/07/2024,57.44952393
26/07/2024,57.65297318
29/07/2024,58.05017853
30/07/2024,57.16857529
31/07/2024,60.2977829
01/08/2024,60.50123215
02/08/2024,59.68744278
05/08/2024,59.95870209
06/08/2024,61.02437973
07/08/2024,65.14175415
08/08/2024,66.88558197
09/08/2024,65.76177979
12/08/2024,66.00398254
13/08/2024,68.11595154
14/08/2024,68.29033661
15/08/2024,68.03845215
16/08/2024,67.41841888
19/08/2024,67.26461029
20/08/2024,66.52103424
21/08/2024,64.96538544
22/08/2024,63.56628418
23/08/2024,64.21201324
26/08/2024,61.76603699
27/08/2024,59.10480118
28/08/2024,59.84838104
29/08/2024,59.72119141
30/08/2024,61.23770142
02/09/2024,63.29233551
03/09/2024,61.36489487
04/09/2024,62.20631409
05/09/2024,62.18674469
06/09/2024,62.60745621
09/09/2024,63.09664917
10/09/2024,62.68572235
11/09/2024,62.81291199
12/09/2024,65.11214447
13/09/2024,62.61723709
17/09/2024,63.4488678
18/09/2024,64.06526947
19/09/2024,64.33921814
20/09/2024,63.00859451
23/09/2024,63.2727623
24/09/2024,63.40973663
25/09/2024,63.19448471
26/09/2024,63.88915253
27/09/2024,63.60541916
30/09/2024,62.98902512
02/10/2024,63.90871811
03/10/2024,63.81087875
04/10/2024,63.78153229
07/10/2024,63.87936783
08/10/2024,64.53488922
09/10/2024,64.72078705
10/10/2024,65.75788879
11/10/2024,66.61886597
14/10/2024,66.62865448
15/10/2024,66.60909271
16/10/2024,67.15698242
17/10/2024,66.91239166
18/10/2024,66.67757416
21/10/2024,66.3449173
22/10/2024,65.40566254
23/10/2024,65.57199097
24/10/2024,65.32738495
25/10/2024,65.01430511
28/10/2024,64.90667725
29/10/2024,65.05343628
30/10/2024,65.06322479
31/10/2024,66.25487518
01/11/2024,66.18565369
04/11/2024,65.94832611
05/11/2024,67.31297302
06/11/2024,65.68132019
07/11/2024,66.38342285
08/11/2024,65.76043701
11/11/2024,64.43534088
12/11/2024,64.05956268
13/11/2024,64.29689026
14/11/2024,63.42668152
15/11/2024,63.28823853
19/11/2024,63.33768463
20/11/2024,63.8123436
21/11/2024,62.28947449
22/11/2024,61.99280548
25/11/2024,63.06079865
26/11/2024,61.25114822
27/11/2024,60.31171417
28/11/2024,60.49959946
29/11/2024,60.11393738
02/12/2024,59.22394562
03/12/2024,58.35373306
04/12/2024,59.64916611
05/12/2024,59.37228012
06/12/2024,60.73693085
09/12/2024,60.81604004
10/12/2024,59.19428253
11/12/2024,59.77772141
13/12/2024,60.17326736
16/12/2024,60.74682236
17/12/2024,59.6096077
18/12/2024,59.34260941
19/12/2024,59.4711647
20/12/2024,58.85806274
23/12/2024,58.27462387
24/12/2024,58.30428696
26/12/2024,57.57252121
27/12/2024,58.63061905
30/12/2024,56.85063934
31/12/2024,57.12752533
02/01/2025,57.51318741
03/01/2025,55.11021042
06/01/2025,56.07931137
07/01/2025,56.38586426
08/01/2025,57.05830383
09/01/2025,55.38709641
10/01/2025,55.04098892
13/01/2025,56.59352875
14/01/2025,56.30675507
15/01/2025,57.6516304
16/01/2025,56.67264175
17/01/2025,56.35620117
20/01/2025,57.07808304
21/01/2025,58.11640167
22/01/2025,60.38093567
23/01/2025,59.5008316
24/01/2025,60.44026566
27/01/2025,62.66524506
28/01/2025,64.26722717
29/01/2025,64.24745178
30/01/2025,64.31667328
31/01/2025,63.83212662
04/02/2025,64.0793457
05/02/2025,64.12878418
06/02/2025,62.27999878
07/02/2025,66.40000153
10/02/2025,66.05000305
11/02/2025,65.87999725
12/02/2025,67
13/02/2025,67.19000244
14/02/2025,67.40000153
17/02/2025,65.84999847
18/02/2025,67.76999664
19/02/2025,65.01000214
20/02/2025,65.31999969
21/02/2025,64.97000122
24/02/2025,64.19999695
25/02/2025,65.23000336
26/02/2025,64.69999695
27/02/2025,64.73999786
28/02/2025,64.98000336
03/03/2025,64.80000305
04/03/2025,65.01999664
05/03/2025,64.5
06/03/2025,64.23000336
07/03/2025,65.15000153
10/03/2025,60.95000076
11/03/2025,63.97000122
12/03/2025,63.36999893
13/03/2025,65
14/03/2025,65.66999817
18/03/2025,65.56999969
19/03/2025,64.93000031
20/03/2025,65.97000122
